#git version hash-----------------------------------------------------------------------------------------------
#f75ad9b9b928f800c81abc7f84f7293f109eb3b2
#seed = 28361043
#opt_algo anneal
#parameters file--------------------------------------------------
#seed 28361043
#timesteps 1000
#CSF_weight 0.0
#T2_weight 5
#pulses 480
#alphaType spline
#alphaPieces 10
#minAlpha 0
##set max tip angle to Pi/2:
#maxAlpha 1.3962634015954636
#TRtype spline
#TRpieces 10
#minTR 0.01
#maxTR 0.1
#thetaType zero
#sigma_eta 0.15
#boundary absorbing
#-----------------------------------------------------------------
#final energy = 428.421469
#alphatype s
#0.000000	0.002906
#0.159653	0.076422
#0.209842	0.093976
#0.496630	0.317373
#0.544099	0.553604
#0.642051	1.088077
#0.686965	1.164913
#0.759010	0.246194
#0.856851	0.099222
#0.921377	0.163546
#1.000000	0.001764
#TRtype s
#0.000000	0.078337
#0.247425	0.053621
#0.248103	0.043019
#0.248214	0.011870
#0.248374	0.018807
#0.248474	0.020326
#0.802340	0.020300
#0.802440	0.046634
#0.802722	0.010000
#0.999900	0.010303
#1.000000	0.010480
#thetaType z
#pulse	alpha		theta		TR		TE
0	0.002906	0.000000	0.078337	0.002200
1	0.003858	0.000000	0.010000	0.002200
2	0.004809	0.000000	0.010000	0.002200
3	0.005760	0.000000	0.010000	0.002200
4	0.006711	0.000000	0.010000	0.002200
5	0.007663	0.000000	0.010000	0.002200
6	0.008614	0.000000	0.010000	0.002200
7	0.009565	0.000000	0.010000	0.002200
8	0.010517	0.000000	0.010000	0.002200
9	0.011468	0.000000	0.010000	0.002200
10	0.012420	0.000000	0.010000	0.002200
11	0.013372	0.000000	0.010000	0.002200
12	0.014324	0.000000	0.010000	0.002200
13	0.015276	0.000000	0.010000	0.002200
14	0.016228	0.000000	0.010000	0.002200
15	0.017180	0.000000	0.010000	0.002200
16	0.018132	0.000000	0.010000	0.002200
17	0.019085	0.000000	0.010000	0.002200
18	0.020038	0.000000	0.010000	0.002200
19	0.020991	0.000000	0.010000	0.002200
20	0.021944	0.000000	0.010000	0.002200
21	0.022897	0.000000	0.010000	0.002200
22	0.023851	0.000000	0.010000	0.002200
23	0.024805	0.000000	0.010000	0.002200
24	0.025759	0.000000	0.010000	0.002200
25	0.026713	0.000000	0.010000	0.002200
26	0.027668	0.000000	0.010000	0.002200
27	0.028622	0.000000	0.010000	0.002200
28	0.029578	0.000000	0.010000	0.002200
29	0.030533	0.000000	0.010000	0.002200
30	0.031489	0.000000	0.010000	0.002200
31	0.032445	0.000000	0.010000	0.002200
32	0.033401	0.000000	0.010000	0.002200
33	0.034358	0.000000	0.010000	0.002200
34	0.035315	0.000000	0.010000	0.002200
35	0.036272	0.000000	0.010000	0.002200
36	0.037230	0.000000	0.010000	0.002200
37	0.038188	0.000000	0.010000	0.002200
38	0.039146	0.000000	0.010000	0.002200
39	0.040105	0.000000	0.010000	0.002200
40	0.041065	0.000000	0.010000	0.002200
41	0.042024	0.000000	0.010000	0.002200
42	0.042984	0.000000	0.010000	0.002200
43	0.043945	0.000000	0.010000	0.002200
44	0.044906	0.000000	0.010000	0.002200
45	0.045867	0.000000	0.010000	0.002200
46	0.046829	0.000000	0.010000	0.002200
47	0.047792	0.000000	0.010000	0.002200
48	0.048755	0.000000	0.010000	0.002200
49	0.049718	0.000000	0.010000	0.002200
50	0.050682	0.000000	0.010000	0.002200
51	0.051646	0.000000	0.010000	0.002200
52	0.052611	0.000000	0.010000	0.002200
53	0.053577	0.000000	0.010000	0.002200
54	0.054543	0.000000	0.010000	0.002200
55	0.055510	0.000000	0.010000	0.002200
56	0.056477	0.000000	0.010000	0.002200
57	0.057444	0.000000	0.010000	0.002200
58	0.058413	0.000000	0.010000	0.002200
59	0.059382	0.000000	0.010000	0.002200
60	0.060351	0.000000	0.010000	0.002200
61	0.061322	0.000000	0.010000	0.002200
62	0.062292	0.000000	0.010000	0.002200
63	0.063264	0.000000	0.010000	0.002200
64	0.064236	0.000000	0.010000	0.002200
65	0.065209	0.000000	0.010000	0.002200
66	0.066182	0.000000	0.010000	0.002200
67	0.067156	0.000000	0.010000	0.002200
